lb,107
ua,107
żs,107
hy,106
ib,106
wp,106
ęł,104
ev,104
uw,104
óż,103
wu,101
ąż,100
ps,100
ms,98
ąp,95
ęż,95
if,94
oh,94
pę,94
jc,94
km,94
oo,94
tl,92
aź,92
jw,92
fl,89
ęb,88
żą,87
źd,85
łę,84
żl,84
śm,83
ee,83
ov,82
ts,81
zl,80
bę,79
jś,75
yf,75
mę,75
sr,75
pt,75
ld,72
ae,72
cę,72
ąs,71
xi,69
dą,68
mk,68
yś,68
łc,68
lw,67
rł,65
vo,64
tz,64
nr,64
nw,63
sl,63
mm,63
